key,Departure_2011,Ticket_class_description,Departure,Destination,value,Supplier_name,Directorate
3348,August,Economy,UK,UK,164.04,FLYBE BRITISH EUROPEAN,Strategic Director Border
3349,July,Economy,UK,UK,32.5,FLYBE BRITISH EUROPEAN,Science & Research Group
3350,July,Economy,UK,UK,124.77,FLYBE BRITISH EUROPEAN,Criminal & Detention Group
3351,July,Business Class,UK,UK,197.84,BRITISH AIRWAYS,Criminal & Detention Group
3352,July,Economy,UK,UK,251.17,BRITISH AIRWAYS,Science & Research Group
3353,September,Economy,UK,UK,92.83,BRITISH AIRWAYS,Immigration Group
3354,September,Economy,UK,UK,201.99,FLYBE BRITISH EUROPEAN,OSCT
3355,July,Economy,UK,UK,145.84,BRITISH AIRWAYS,Immigration Group
3356,August,Economy,UK,UK,267.89,BRITISH AIRWAYS,Immigration Group
3357,July,Economy,UK,UK,218.83,BRITISH AIRWAYS,Immigration Group
3358,August,Economy,UK,UK,177.04,BRITISH AIRWAYS,Strategic Director Border
3359,July,Economy,UK,UK,216.04,FLYBE BRITISH EUROPEAN,Strategic Director Border
3360,July,Business Class,UK,UK,238.83,BRITISH AIRWAYS,OSCT
3361,July,Economy,UK,UK,274.77,BRITISH AIRWAYS,Science & Research Group
3362,July,Business Class,UK,UK,236.84,BRITISH AIRWAYS,Criminal & Detention Group
3363,July,Business Class,UK,UK,197.84,BRITISH AIRWAYS,Criminal & Detention Group
3364,July,Economy,UK,UK,60,BRITISH AIRWAYS,HROD
3365,August,Economy,UK,UK,238.77,BRITISH AIRWAYS,Science & Research Group
3366,July,Economy,UK,UK,256.4,BMI,Strategic Director Border
3367,July,Economy,UK,UK,25.98,FLYBE BRITISH EUROPEAN,Immigration Group
3368,July,Economy,UK,UK,227.09,BMI,Policy & Strategy
3369,August,Economy,UK,UK,169.29,BRITISH AIRWAYS,Strategic Director Border
3370,July,Business Class,UK,UK,122.99,BRITISH AIRWAYS,HROD
3371,July,Economy,UK,UK,32.5,FLYBE BRITISH EUROPEAN,Immigration Group
3372,July,Economy,UK,UK,191.29,BRITISH AIRWAYS,Finance & Commercial Group
3373,July,Economy,UK,UK,92.99,BRITISH AIRWAYS,Criminal & Detention Group
3374,June,Economy,UK,UK,242,BRUSSELS AIRLINES,OSCT
3375,July,Economy,UK,UK,189.17,FLYBE BRITISH EUROPEAN,OSCT
3376,July,Economy,UK,UK,192.29,BRITISH AIRWAYS,HROD
3377,July,Economy,UK,UK,12.99,FLYBE BRITISH EUROPEAN,Immigration Group
3378,July,Business Class,UK,UK,236.84,BRITISH AIRWAYS,Strategic Director Border
3379,July,Economy,UK,UK,25.98,FLYBE BRITISH EUROPEAN,OSCT
3380,August,Economy,UK,UK,317.64,FLYBE BRITISH EUROPEAN,OSCT
3381,July,Economy,UK,UK,222.09,BMI,Strategic Director Border
3382,July,Economy,UK,UK,175.56,FLYBE BRITISH EUROPEAN,Strategic Director Border
3383,July,Economy,UK,UK,25.98,FLYBE BRITISH EUROPEAN,Strategic Director Border
3384,July,Economy,UK,UK,220.69,FLYBE BRITISH EUROPEAN,Immigration Group
3385,July,Economy,UK,UK,157.98,BRITISH AIRWAYS,Immigration Group
3386,July,Economy,UK,UK,60,BRITISH AIRWAYS,HROD
3387,July,Economy,UK,UK,289.28,BRITISH AIRWAYS,Immigration Group
3388,July,Economy,UK,UK,159.77,FLYBE BRITISH EUROPEAN,Criminal & Detention Group
3389,July,Economy,UK,UK,25.98,FLYBE BRITISH EUROPEAN,Immigration Group
3390,July,Business Class,UK,UK,236.84,BRITISH AIRWAYS,HROD
3391,August,Economy,UK,UK,116.91,FLYBE BRITISH EUROPEAN,HROD
3392,July,Economy,UK,UK,274.83,BRITISH AIRWAYS,Strategy & Reform Directorate
3393,July,Economy,UK,UK,90.77,FLYBE BRITISH EUROPEAN,Strategic Director Border
3394,August,Economy,UK,UK,125.84,BRITISH AIRWAYS,Policy & Strategy
3395,July,Economy,UK,UK,289.28,BRITISH AIRWAYS,Strategic Director Border
3396,July,Economy,UK,UK,229.77,BRITISH AIRWAYS,Science & Research Group
3397,July,Economy,UK,UK,25.98,FLYBE BRITISH EUROPEAN,Immigration Group
3398,July,Business Class,UK,UK,256.77,BRITISH AIRWAYS,Strategic Director Border
3399,October,Economy,UK,UK,100.91,FLYBE BRITISH EUROPEAN,OSCT
3400,July,Business Class,UK,UK,118.85,BRITISH AIRWAYS,Strategic Director Border
3401,July,Business Class,UK,UK,267.29,BRITISH AIRWAYS,Criminal & Detention Group
3402,July,Economy,UK,UK,223.29,BRITISH AIRWAYS,Criminal & Detention Group
3403,July,Economy,UK,UK,124.77,FLYBE BRITISH EUROPEAN,Criminal & Detention Group
3404,September,Economy,UK,UK,87.91,FLYBE BRITISH EUROPEAN,OSCT
3405,August,Economy,UK,UK,93.99,FLYBE BRITISH EUROPEAN,OSCT
3406,August,Economy,UK,UK,169.29,BRITISH AIRWAYS,Strategic Director Border
3407,July,Economy,UK,UK,175.26,FLYBE BRITISH EUROPEAN,Immigration Group
3408,July,Economy,UK,UK,157.98,BRITISH AIRWAYS,Immigration Group
3409,October,Economy,UK,UK,84.77,BRITISH AIRWAYS,Criminal & Detention Group
3410,August,Economy,UK,UK,12.99,FLYBE BRITISH EUROPEAN,Strategy & Reform Directorate
3411,July,Economy,UK,UK,177.4,BMI,Strategic Director Border
3412,August,Economy,UK,UK,66.5,FLYBE BRITISH EUROPEAN,Crime & Policing Group
3413,August,Economy,UK,UK,12.99,FLYBE BRITISH EUROPEAN,Crime & Policing Group
3414,August,Economy,UK,UK,66.5,FLYBE BRITISH EUROPEAN,Strategy & Reform Directorate
3415,July,Economy,UK,UK,218.83,BRITISH AIRWAYS,OSCT
3416,July,Economy,UK,UK,257.29,BRITISH AIRWAYS,Strategic Director Border
3417,July,Economy,UK,UK,176.54,FLYBE BRITISH EUROPEAN,Resource Management Group
3418,July,Economy,UK,UK,136.98,FLYBE BRITISH EUROPEAN,Strategic Director Border
3419,July,Business Class,UK,UK,119.99,BRITISH AIRWAYS,HROD
3420,July,Economy,UK,UK,65,FLYBE BRITISH EUROPEAN,Strategic Director Border
3421,July,Economy,UK,UK,25.98,FLYBE BRITISH EUROPEAN,Crime & Policing Group
3422,July,Economy,UK,UK,128.84,AER LINGUS,OSCT
3423,October,Economy,UK,UK,84.77,BRITISH AIRWAYS,Criminal & Detention Group
3424,August,Economy,UK,UK,145.29,BRITISH AIRWAYS,Finance & Commercial Group
3425,July,Economy,UK,UK,137.63,FLYBE BRITISH EUROPEAN,Immigration Group
3426,July,Economy,UK,UK,25.98,FLYBE BRITISH EUROPEAN,Crime & Policing Group
3427,July,Economy,UK,UK,145.29,BRITISH AIRWAYS,Strategic Director Border
3428,August,Economy,UK,UK,161.98,FLYBE BRITISH EUROPEAN,Policy & Strategy
3429,July,Business Class,UK,UK,319.83,BRITISH AIRWAYS,Strategy & Reform Directorate
3430,July,Economy,UK,UK,81.5,FLYBE BRITISH EUROPEAN,Private Office
3431,July,Economy,UK,UK,218.83,BRITISH AIRWAYS,OSCT
3432,July,Economy,UK,UK,218.23,BRITISH AIRWAYS,Science & Research Group
3433,July,Economy,UK,UK,81.5,FLYBE BRITISH EUROPEAN,OSCT
3434,August,Economy,UK,UK,145.28,BRITISH AIRWAYS,Immigration Group
3435,July,Economy,UK,UK,107.83,AER LINGUS,Private Office
3436,July,Economy,UK,UK,161.84,BRITISH AIRWAYS,Finance & Commercial Group
3437,July,Economy,UK,UK,191.04,FLYBE BRITISH EUROPEAN,Strategic Director Border
3438,July,Economy,UK,UK,25.98,FLYBE BRITISH EUROPEAN,Crime & Policing Group
3439,July,Economy,UK,UK,194.28,BRITISH AIRWAYS,Strategic Director Border
3440,July,Business Class,UK,UK,122.99,BRITISH AIRWAYS,Policy & Strategy
3441,July,Economy,UK,UK,135.7,FLYBE BRITISH EUROPEAN,Crime & Policing Group
3442,July,Economy,UK,UK,121.5,FLYBE BRITISH EUROPEAN,Crime & Policing Group
3443,July,Business Class,UK,UK,335.29,BRITISH AIRWAYS,Strategy & Reform Directorate
3444,September,Economy,UK,UK,89.83,BRITISH AIRWAYS,Strategy & Reform Directorate
3445,July,Economy,UK,UK,63.85,BRITISH AIRWAYS,Policy & Strategy
3446,July,Economy,UK,UK,114.3,EASTERN AIRWAYS,Finance & Commercial Group
3447,July,Economy,UK,UK,140.98,FLYBE BRITISH EUROPEAN,Finance & Commercial Group
3448,August,Economy,UK,UK,177.04,BRITISH AIRWAYS,Strategic Director Border
3449,July,Economy,UK,UK,222.91,FLYBE BRITISH EUROPEAN,Immigration Group
3450,July,Economy,UK,UK,119.92,BRITISH AIRWAYS,Science & Research Group
3451,July,Economy,UK,UK,184.29,BRITISH AIRWAYS,Strategic Director Border
3452,July,Business Class,UK,UK,119.99,BRITISH AIRWAYS,Criminal & Detention Group
3453,July,Economy,UK,UK,358.18,BMI,Immigration Group
3454,July,Economy,UK,UK,221.84,BRITISH AIRWAYS,Policy & Strategy
3455,July,Business Class,UK,UK,116.85,BRITISH AIRWAYS,Policy & Strategy
3456,July,Economy,UK,UK,12.99,FLYBE BRITISH EUROPEAN,Crime & Policing Group
3457,August,Economy,UK,UK,102.83,BRITISH AIRWAYS,Policy & Strategy
3458,June,Economy,UK,UK,67,BRITISH AIRWAYS,Strategic Director Border
3459,July,Economy,UK,UK,107.83,AER LINGUS,Private Office
3460,July,Economy,UK,UK,160.53,EASYJET,Science & Research Group
3461,July,Economy,UK,UK,112.63,FLYBE BRITISH EUROPEAN,Immigration Group
3462,September,Economy,UK,UK,102.83,BRITISH AIRWAYS,Strategic Director Border
3463,July,Economy,UK,UK,204.29,BRITISH AIRWAYS,HROD
3464,August,Economy,UK,UK,95.84,BRITISH AIRWAYS,Strategic Director Border
3465,July,Business Class,UK,UK,106.85,BRITISH AIRWAYS,Strategic Director Border
3466,July,Economy,UK,UK,32.5,FLYBE BRITISH EUROPEAN,Strategic Director Border
3467,July,Economy,UK,UK,275.69,FLYBE BRITISH EUROPEAN,Immigration Group
3468,July,Economy,UK,UK,15,FLYBE BRITISH EUROPEAN,Strategic Director Border
3469,July,Economy,UK,UK,230.26,FLYBE BRITISH EUROPEAN,Science & Research Group
3470,July,Economy,UK,UK,289.28,BRITISH AIRWAYS,Immigration Group
3471,July,Economy,UK,UK,289.28,BRITISH AIRWAYS,Immigration Group
3472,July,Business Class,UK,UK,335.29,BRITISH AIRWAYS,Strategy & Reform Directorate
3473,July,Business Class,UK,UK,191.84,BRITISH AIRWAYS,Immigration Group
3474,July,Economy,UK,UK,134.2,FLYBE BRITISH EUROPEAN,Crime & Policing Group
3475,July,Economy,UK,UK,289.28,BRITISH AIRWAYS,OSCT
3476,August,Economy,UK,UK,137.53,EASYJET,Strategic Director Border
3477,August,Economy,UK,UK,112.63,FLYBE BRITISH EUROPEAN,Immigration Group
3478,October,Economy,UK,UK,73.4,BMI,HROD
3479,July,Business Class,UK,UK,239.84,BRITISH AIRWAYS,Criminal & Detention Group
3480,August,Economy,UK,UK,143.98,FLYBE BRITISH EUROPEAN,Strategic Director Border
3481,August,Economy,UK,UK,132.77,BRITISH AIRWAYS,Science & Research Group
3482,July,Economy,UK,UK,149.29,BRITISH AIRWAYS,HROD
3483,July,Economy,UK,UK,112.63,FLYBE BRITISH EUROPEAN,Immigration Group
3484,July,Economy,UK,UK,12.99,FLYBE BRITISH EUROPEAN,Immigration Group
3485,July,Economy,UK,UK,191.04,FLYBE BRITISH EUROPEAN,Strategic Director Border
3486,August,Economy,UK,UK,68.71,AIR FRANCE,Strategy & Reform Directorate
3487,July,Business Class,UK,UK,239.84,BRITISH AIRWAYS,Criminal & Detention Group
3488,July,Economy,UK,UK,104.24,EASYJET,Strategic Director Border
3489,July,Economy,UK,UK,134.2,FLYBE BRITISH EUROPEAN,Crime & Policing Group
3490,July,Economy,UK,UK,283.7,EASTERN AIRWAYS,Crime & Policing Group
3491,July,Economy,UK,UK,166.69,FLYBE BRITISH EUROPEAN,Immigration Group
3492,July,Economy,UK,UK,205.69,FLYBE BRITISH EUROPEAN,Immigration Group
3493,August,Economy,UK,UK,93.77,FLYBE BRITISH EUROPEAN,Strategic Director Border
3494,July,Business Class,UK,UK,107.99,BRITISH AIRWAYS,Policy & Strategy
3495,July,Business Class,UK,UK,161.99,BRITISH AIRWAYS,Strategic Director Border
3496,July,Economy,UK,UK,229.83,BRITISH AIRWAYS,HROD
3497,July,Business Class,UK,UK,238.83,BRITISH AIRWAYS,Immigration Group
3498,July,Economy,UK,UK,54,BMI,Immigration Group
3499,July,Economy,UK,UK,250.99,AER LINGUS,Crime & Policing Group
3500,August,Economy,UK,UK,155.29,BRITISH AIRWAYS,HROD
3501,September,Economy,UK,UK,158.17,BRITISH AIRWAYS,OSCT
3502,August,Economy,UK,UK,80.39,BRITISH AIRWAYS,Group HR
3503,October,Economy,UK,UK,12.99,FLYBE BRITISH EUROPEAN,Strategic Director Border
3504,July,Economy,UK,UK,154.26,FLYBE BRITISH EUROPEAN,Immigration Group
3505,October,Economy,UK,UK,42,FLYBE BRITISH EUROPEAN,Strategic Director Border
3506,August,Economy,UK,UK,206.04,FLYBE BRITISH EUROPEAN,Strategic Director Border
3507,August,Economy,UK,UK,59.24,EASYJET,Strategic Director Border
3508,August,Economy,UK,UK,141.99,FLYBE BRITISH EUROPEAN,OSCT
3509,July,Economy,UK,UK,12.99,FLYBE BRITISH EUROPEAN,Policy & Strategy
3510,July,Business Class,UK,UK,227.84,BRITISH AIRWAYS,Criminal & Detention Group
3511,August,Economy,UK,UK,155.29,BRITISH AIRWAYS,HROD
3512,September,Economy,UK,UK,25.98,FLYBE BRITISH EUROPEAN,OSCT
3513,August,Economy,UK,UK,120.99,FLYBE BRITISH EUROPEAN,OSCT
3514,July,Economy,UK,UK,76,FLYBE BRITISH EUROPEAN,Immigration Group
3515,July,Economy,UK,UK,37.5,FLYBE BRITISH EUROPEAN,Immigration Group
3516,September,Economy,UK,UK,128.56,FLYBE BRITISH EUROPEAN,OSCT
3517,August,Economy,UK,UK,117.77,BRITISH AIRWAYS,Crime & Policing Group
3518,August,Economy,UK,UK,88.48,BMI BABY,Strategic Director Border
3519,July,Business Class,UK,UK,119.98,BRITISH AIRWAYS,Strategic Director Border
3520,October,Economy,UK,UK,68.4,BMI,HROD
3521,August,Economy,UK,UK,25.98,FLYBE BRITISH EUROPEAN,Immigration Group
3522,July,Economy,UK,UK,81.5,FLYBE BRITISH EUROPEAN,Private Office
3523,August,Economy,UK,UK,130.84,BRITISH AIRWAYS,HROD
3524,August,Business Class,UK,UK,178.83,BRITISH AIRWAYS,Immigration Group
3525,July,Economy,UK,UK,118.61,FLYBE BRITISH EUROPEAN,Strategic Director Border
3526,August,Economy,UK,UK,157.5,BMI,Crime & Policing Group
3527,July,Economy,UK,UK,171.84,BRITISH AIRWAYS,Resource Management Group
3528,August,Economy,UK,UK,82.69,FLYBE BRITISH EUROPEAN,Immigration Group
3529,August,Economy,UK,UK,66.5,FLYBE BRITISH EUROPEAN,Crime & Policing Group
3530,August,Economy,UK,UK,98.6,AIR FRANCE,Science & Research Group
3531,August,Economy,UK,UK,128.48,BMI BABY,Strategy & Reform Directorate
3532,August,Economy,UK,UK,114.53,EASYJET,Science & Research Group
3533,July,Economy,UK,UK,37.5,FLYBE BRITISH EUROPEAN,Policy & Strategy
3534,August,Economy,UK,UK,12.99,FLYBE BRITISH EUROPEAN,Crime & Policing Group
3535,August,Economy,UK,UK,116.91,FLYBE BRITISH EUROPEAN,OSCT
3536,August,Economy,UK,UK,136.69,FLYBE BRITISH EUROPEAN,Immigration Group
3537,July,Economy,UK,UK,51.92,BRITISH AIRWAYS,Strategic Director Border
3538,July,Economy,UK,UK,46.98,BRITISH AIRWAYS,Strategic Director Border
3539,August,Business Class,UK,UK,192.3,BRITISH AIRWAYS,Policy & Strategy
3540,August,Economy,UK,UK,90.98,FLYBE BRITISH EUROPEAN,Policy & Strategy
3541,September,Economy,UK,UK,126.04,FLYBE BRITISH EUROPEAN,Strategic Director Border
3542,September,Economy,UK,UK,25.98,FLYBE BRITISH EUROPEAN,Strategic Director Border
3543,July,Economy,UK,UK,227.9,FLYBE BRITISH EUROPEAN,Policy & Strategy
3544,September,Economy,UK,UK,25.98,FLYBE BRITISH EUROPEAN,Strategic Director Border
3545,July,Economy,UK,UK,266.28,BRITISH AIRWAYS,Strategic Director Border
3546,July,Economy,UK,UK,221.18,BMI,Strategy & Reform Directorate
3547,July,Business Class,UK,UK,119.99,BRITISH AIRWAYS,Policy & Strategy
3548,July,Economy,UK,UK,244.29,BRITISH AIRWAYS,Policy & Strategy
3549,July,Economy,UK,UK,244.29,BRITISH AIRWAYS,Policy & Strategy
3550,July,Economy,UK,UK,97.53,EASYJET,Strategic Director Border
3551,July,Economy,UK,UK,118,BRITISH AIRWAYS,Criminal & Detention Group
3552,July,Economy,UK,UK,60,BRITISH AIRWAYS,Criminal & Detention Group
3553,August,Economy,UK,UK,122.61,FLYBE BRITISH EUROPEAN,Strategic Director Border
3554,July,Economy,UK,UK,134.77,FLYBE BRITISH EUROPEAN,Strategic Director Border
3555,July,Economy,UK,UK,135.53,EASYJET,Strategic Director Border
3556,August,Economy,UK,UK,112.63,FLYBE BRITISH EUROPEAN,Immigration Group
3557,July,Economy,UK,UK,25.98,FLYBE BRITISH EUROPEAN,Immigration Group
3558,August,Economy,UK,UK,75.2,FLYBE BRITISH EUROPEAN,Crime & Policing Group
3559,July,Economy,UK,UK,95.98,BRITISH AIRWAYS,Strategic Director Border
3560,July,Economy,UK,UK,289.28,BRITISH AIRWAYS,Strategic Director Border
3561,August,Business Class,UK,UK,212.84,BRITISH AIRWAYS,Immigration Group
3562,August,Economy,UK,UK,160.84,BRITISH AIRWAYS,Policy & Strategy
3563,July,Economy,UK,UK,38,FLYBE BRITISH EUROPEAN,Policy & Strategy
3564,September,Economy,UK,UK,126.04,FLYBE BRITISH EUROPEAN,Strategic Director Border
3565,July,Economy,UK,UK,131.91,FLYBE BRITISH EUROPEAN,Crime & Policing Group
3566,July,Economy,UK,UK,131.91,FLYBE BRITISH EUROPEAN,Crime & Policing Group
3567,July,Economy,UK,UK,185.89,BRITISH AIRWAYS,Strategic Director Border
3568,July,Economy,UK,UK,176.29,BRITISH AIRWAYS,Immigration Group
3569,July,Economy,UK,UK,99.53,EASYJET,Strategic Director Border
3570,July,Economy,UK,UK,407.96,BMI BABY,Strategic Director Border
3571,July,Economy,UK,UK,25.98,FLYBE BRITISH EUROPEAN,Policy & Strategy
3572,July,Economy,UK,UK,101.06,FLYBE BRITISH EUROPEAN,Strategic Director Border
3573,July,Economy,UK,UK,131.91,FLYBE BRITISH EUROPEAN,Crime & Policing Group
3574,July,Economy,UK,UK,124,FLYBE BRITISH EUROPEAN,Finance & Commercial Group
3575,July,Economy,UK,UK,92.92,FLYBE BRITISH EUROPEAN,Finance & Commercial Group
3576,August,Economy,UK,UK,25.98,FLYBE BRITISH EUROPEAN,Immigration Group
3577,August,Economy,UK,UK,128.68,BMI,Crime & Policing Group
3578,August,Business Class,UK,UK,188.83,BRITISH AIRWAYS,Immigration Group
3579,August,Economy,UK,UK,128.68,BMI,Crime & Policing Group
3580,July,Economy,UK,UK,289.28,BRITISH AIRWAYS,Immigration Group
3581,July,Economy,UK,UK,115.84,BRITISH AIRWAYS,Immigration Group
3582,June,Economy,UK,UK,32.5,FLYBE BRITISH EUROPEAN,Crime & Policing Group
3583,July,Economy,UK,UK,267.02,FLYBE BRITISH EUROPEAN,Science & Research Group
3584,August,Economy,UK,UK,105.84,BRITISH AIRWAYS,Immigration Group
3585,July,Economy,UK,UK,209.77,FLYBE BRITISH EUROPEAN,Criminal & Detention Group
3586,July,Economy,UK,UK,303.4,BMI,Strategic Director Border
3587,July,Economy,UK,UK,257.29,BRITISH AIRWAYS,Strategic Director Border
3588,July,Economy,UK,UK,184.77,FLYBE BRITISH EUROPEAN,Criminal & Detention Group
3589,July,Economy,UK,UK,32.5,FLYBE BRITISH EUROPEAN,Crime & Policing Group
3590,July,Economy,UK,UK,41,FLYBE BRITISH EUROPEAN,Crime & Policing Group
3591,July,Economy,UK,UK,192.29,BRITISH AIRWAYS,HROD
3592,August,Economy,UK,UK,114.53,EASYJET,Science & Research Group
3593,August,Economy,UK,UK,188.26,FLYBE BRITISH EUROPEAN,Immigration Group
3594,August,Economy,UK,UK,169.77,FLYBE BRITISH EUROPEAN,Strategic Director Border
3595,July,Economy,UK,UK,226.9,FLYBE BRITISH EUROPEAN,Policy & Strategy
3596,July,Economy,UK,UK,74.5,FLYBE BRITISH EUROPEAN,Strategic Director Border
3597,September,Economy,UK,UK,126.28,BRITISH AIRWAYS,Science & Research Group
3598,July,Economy,UK,UK,203.98,BMI BABY,Resource Management Group
3599,September,Economy,UK,UK,143.04,FLYBE BRITISH EUROPEAN,Immigration Group
3600,July,Economy,UK,UK,159,EASTERN AIRWAYS,Strategic Director Border
3601,July,Economy,UK,UK,25.98,FLYBE BRITISH EUROPEAN,Strategic Director Border
3602,August,Economy,UK,UK,75,FLYBE BRITISH EUROPEAN,Strategic Director Border
3603,July,Business Class,UK,UK,203.29,BRITISH AIRWAYS,Strategic Director Border
3604,August,Economy,UK,UK,12.99,FLYBE BRITISH EUROPEAN,Policy & Strategy
3605,August,Economy,UK,UK,75,FLYBE BRITISH EUROPEAN,Strategic Director Border
3606,July,Economy,UK,UK,187.98,BRITISH AIRWAYS,Immigration Group
3607,July,Economy,UK,UK,155.29,BRITISH AIRWAYS,Finance & Commercial Group
3608,July,Economy,UK,UK,218.77,BRITISH AIRWAYS,Science & Research Group
3609,September,Economy,UK,UK,72.26,FLYBE BRITISH EUROPEAN,Science & Research Group
3610,July,Economy,UK,UK,228.17,BRITISH AIRWAYS,Science & Research Group
3611,July,Economy,UK,UK,65,FLYBE BRITISH EUROPEAN,Crime & Policing Group
3612,August,Economy,UK,UK,145.33,BRITISH AIRWAYS,OSCT
3613,July,Economy,UK,UK,203.26,FLYBE BRITISH EUROPEAN,Immigration Group
3614,July,Economy,UK,UK,91.6,FLYBE BRITISH EUROPEAN,Immigration Group
3615,July,Economy,UK,UK,0,FLYBE BRITISH EUROPEAN,Finance & Commercial Group
3616,July,Economy,UK,UK,0,FLYBE BRITISH EUROPEAN,Science & Research Group
3617,July,Economy,UK,UK,0,FLYBE BRITISH EUROPEAN,Immigration Group
3618,July,Business Class,UK,UK,0,BRITISH AIRWAYS,HROD
3619,July,Economy,UK,UK,0,FLYBE BRITISH EUROPEAN,Strategic Director Border
3620,August,Economy,UK,UK,0,FLYBE BRITISH EUROPEAN,Strategic Director Border
3621,July,Business Class,UK,UK,0,BRITISH AIRWAYS,HROD
3622,August,Economy,UK,UK,0,FLYBE BRITISH EUROPEAN,Strategic Director Border
3623,August,Economy,UK,UK,160.84,BRITISH AIRWAYS,CRB
3624,August,Economy,UK,UK,160.84,BRITISH AIRWAYS,CRB
3625,September,Economy,UK,UK,133.06,FLYBE BRITISH EUROPEAN,CRB
3626,September,Economy,UK,UK,148.06,FLYBE BRITISH EUROPEAN,CRB
3627,September,Economy,UK,UK,174.04,FLYBE BRITISH EUROPEAN,CRB
3628,September,Economy,UK,UK,174.04,FLYBE BRITISH EUROPEAN,CRB
3629,September,Economy,UK,UK,200.04,FLYBE BRITISH EUROPEAN,CRB
3630,August,Business Class,UK,UK,446.18,BMI,IPS
3631,August,Economy,UK,UK,110.74,EASYJET,IPS
3632,August,Economy,UK,UK,110.74,EASYJET,IPS
3633,August,Economy,UK,UK,356.18,BMI,IPS
3634,August,Business Class,UK,UK,56,BRITISH AIRWAYS,IPS
3635,August,Economy,UK,UK,60,BRITISH AIRWAYS,IPS
3636,August,Economy,UK,UK,180.24,EASYJET,IPS
3637,August,Economy,UK,UK,314.83,BRITISH AIRWAYS,IPS
3638,August,Economy,UK,UK,191.69,FLYBE BRITISH EUROPEAN,IPS
3639,August,Economy,UK,UK,117.83,BRITISH AIRWAYS,IPS
3640,August,Economy,UK,UK,100.91,FLYBE BRITISH EUROPEAN,IPS
3641,August,Economy,UK,UK,66.5,FLYBE BRITISH EUROPEAN,IPS
3642,August,Economy,UK,UK,239.83,AER LINGUS,IPS
3643,August,Economy,UK,UK,127.53,EASYJET,IPS
3644,August,Business Class,UK,UK,386.28,BRITISH AIRWAYS,IPS
3645,August,Economy,UK,UK,205.28,BRITISH AIRWAYS,IPS
3646,August,Business Class,UK,UK,234.83,BRITISH AIRWAYS,IPS
3647,August,Business Class,UK,UK,234.83,BRITISH AIRWAYS,IPS
3648,August,Economy,UK,UK,74.53,FLYBE BRITISH EUROPEAN,IPS
3649,August,Economy,UK,UK,167.91,FLYBE BRITISH EUROPEAN,IPS
3650,August,Economy,UK,UK,177.99,FLYBE BRITISH EUROPEAN,IPS
3651,September,Economy,UK,Non EEA,82.62,FLYBE BRITISH EUROPEAN,IPS
3652,September,Economy,UK,UK,223.7,EASTERN AIRWAYS,IPS
3653,August,Economy,UK,UK,65.88,FLYBE BRITISH EUROPEAN,IPS
3654,August,Business Class,UK,UK,177.3,BRITISH AIRWAYS,IPS
3655,August,Economy,UK,UK,192.34,FLYBE BRITISH EUROPEAN,IPS
3656,August,Business Class,UK,UK,294.83,BRITISH AIRWAYS,IPS
3657,August,Economy,UK,UK,213.83,BRITISH AIRWAYS,IPS
3658,August,Economy,UK,UK,61.5,BRITISH AIRWAYS,IPS
3659,August,Economy,UK,UK,176.69,FLYBE BRITISH EUROPEAN,IPS
3660,August,Economy,UK,UK,71.1,FLYBE BRITISH EUROPEAN,IPS
3661,August,Economy,UK,UK,48.5,FLYBE BRITISH EUROPEAN,IPS
3662,August,Economy,UK,UK,25.98,FLYBE BRITISH EUROPEAN,IPS
3663,August,Economy,UK,UK,197.05,FLYBE BRITISH EUROPEAN,IPS
3664,August,Economy,UK,UK,197.05,FLYBE BRITISH EUROPEAN,IPS
3665,August,Economy,UK,UK,112.69,FLYBE BRITISH EUROPEAN,IPS
3666,August,Economy,UK,UK,45.27,EASYJET,IPS
3667,August,Economy,UK,UK,243.18,BMI,IPS
3668,August,Business Class,UK,UK,341.28,BRITISH AIRWAYS,IPS
3669,September,Economy,UK,UK,110.5,FLYBE BRITISH EUROPEAN,IPS
3670,September,Economy,UK,UK,12.99,FLYBE BRITISH EUROPEAN,IPS
3671,July,Economy,UK,UK,9,LIVINGSTON,IPS
3672,September,Economy,UK,UK,12.99,FLYBE BRITISH EUROPEAN,IPS
3673,August,Economy,UK,UK,60,BRITISH AIRWAYS,IPS
3674,August,Business Class,UK,UK,305.28,BRITISH AIRWAYS,IPS
3675,September,Business Class,UK,UK,256.5,BMI,IPS
3676,August,Economy,UK,UK,227.91,FLYBE BRITISH EUROPEAN,IPS
3677,September,Economy,UK,UK,40.71,FLYBE BRITISH EUROPEAN,IPS
3678,August,Economy,UK,UK,84.5,FLYBE BRITISH EUROPEAN,IPS
3679,August,Economy,UK,UK,146.48,FLYBE BRITISH EUROPEAN,IPS
3680,August,Economy,UK,UK,119.48,FLYBE BRITISH EUROPEAN,IPS
3681,August,Economy,UK,UK,67.41,FLYBE BRITISH EUROPEAN,IPS
3682,August,Economy,UK,UK,36,BRITISH AIRWAYS,IPS
3683,August,Economy,UK,UK,67.4,FLYBE BRITISH EUROPEAN,IPS
3684,August,Economy,UK,UK,91.88,FLYBE BRITISH EUROPEAN,IPS
3685,August,Economy,UK,UK,162.48,FLYBE BRITISH EUROPEAN,IPS
3686,August,Economy,UK,UK,531.18,BMI,IPS
3687,August,Business Class,UK,UK,106.85,BRITISH AIRWAYS,IPS
3688,August,Economy,UK,UK,161.83,AER LINGUS,IPS
